01000000003401X01       375209595MA
23208201710000Z10        6105959571
23208201710000Z77        1804959571
23208201710000Z78        7107959571
23208201710000Z79        1751959571
23208201710000Z81       14098959571
23208201710000Z88         497959571
23208201710000Z89        2599959571
23208201710000Z93          94959571
23208201710000Z96         801959571
23208201810000X01         3379595MA
23208201810000X04        11419595MA
23208201810000X11        13009595MA
23208201810000X12          409595MA
23208201810000X21        22309595CT
23208201810000X30        10579595CT
23208201810000X40        58319595CT
23208201810000X41        50499595MA
23208201810000Z01         124959571
23208201810000Z02           5959571
23208201810000Z03          86959571
23208201810000Z04           5959571
23208201810000Z05          20959571
23208201810000Z08       926119595AD
23208201810000Z09        19189595AD
23208201810000Z10        96899595AD
23208201810000Z68        20399595MA
23208201810000Z77        48799595AD
23208201810000Z78        60159595AD
23208201810000Z79        58319595MA
23208201810000Z81       141679595CT
23208201810000Z88         1919595MA
23208201810000Z89        10579595MA
23208201810000Z93         4919595MA
23208201810100X01         3399595MA
23208201810100X04        11419595MA
23208201810100X11        14519595MA
23208201810100X12         2889595MA
23208201810100X21        34979595CT
23208201810100X30        27579595CT
23208201810100X40       127319595CT
23208201810100X41        78719595MA
23208201810100Z01          97959571
23208201810100Z02           1959571
23208201810100Z03          55959571
23208201810100Z04           8959571
23208201810100Z05          11959571
23208201810100Z08      1045329595AD
23208201810100Z09       202999595AD
23208201810100Z10        82269595AD
23208201810100Z68        30719595MA
23208201810100Z77        87599595AD
23208201810100Z78        93379595AD
23208201810100Z79       127319595MA
23208201810100Z81       268569595CT
23208201810100Z88         4269595MA
23208201810100Z89        27579595MA
23208201810100Z93         4489595MA
23208201910000X01         8329595MA
23208201910000X04        56209595MA
23208201910000X08        -1839595CT
23208201910000X11        52389595MA
23208201910000X12         5389595MA
23208201910000X21       159129595CT
23208201910000X30       118029595CT
23208201910000X40       592939595CT
23208201910000X41       343449595MA
23208201910000X46        27749595MA
23208201910000Z01         684959571
23208201910000Z02          33959571
23208201910000Z03         298959571
23208201910000Z04          44959571
23208201910000Z05          46959571
23208201910000Z08      3593529595AD
23208201910000Z09       500289595AD
23208201910000Z10       352139595AD
23208201910000Z68         7959595MA
23208201910000Z77       608549595AD
23208201910000Z78       384189595AD
23208201910000Z79       592939595MA
23208201910000Z81      1241259595CT
23208201910000Z82        27749595CT
23208201910000Z87       151179595MA
23208201910000Z89       118029595MA
23208201910000Z91         1839595MA
23208201910000Z93        15309595MA
23208202010000X01          959595AD
23208202010000X04        12849595AD
23208202010000X11         9479595AD
23208202010000X21        24069595AD
23208202010000Z01          359595AD
23208202010000Z03          279595AD
23208202010000Z04           59595AD
23208202010000Z05          109595AD
23208202010000Z68        17509595AD
23208202010000Z81        24069595AD
23208202010000Z88         6569595AD
23208202010000Z93         6319595AD
23208202310000X01         140959571
23208202310000X04         514959571
23208202310000X11        1312959571
23208202310000X21         229959571
23208202310000X30        2988959571
23208202310000X40        3282959571
23208202310000X41        7704959571
23208202310000X42         574959571
23208202310000Z01          88959571
23208202310000Z03          78959571
23208202310000Z04           8959571
23208202310000Z05          26959571
23208202310000Z06           29595AD
23208202310000Z08       93243959571
23208202310000Z09        4838959571
23208202310000Z10       12180959571
23208202310000Z11         4939595AD
23208202310000Z79        3282959571
23208202310000Z81       14777959571
23208202310000Z88         229959571
23208202310000Z89        2988959571
23208202310100X01         1489595MA
23208202310100X04         8929595MA
23208202310100X11        17559595MA
23208202310100X12          169595AD
23208202310100X21         7459595CT
23208202310100X30        87649595CT
23208202310100X40         1179595CT
23208202310100X41        85589595MA
23208202310100X42         6039595MA
23208202310100Z01          53959571
23208202310100Z03          75959571
23208202310100Z04           5959571
23208202310100Z06           4959571
23208202310100Z08      1251809595AD
23208202310100Z09        50599595AD
23208202310100Z11       118869595AD
23208202310100Z79         1179595MA
23208202310100Z81       187879595CT
23208202310100Z88         7459595MA
23208202310100Z89        87649595MA
23208202410000X01         1749595MA
23208202410000X04         2279595MA
23208202410000X11         3499595MA
23208202410000X12          329595MA
23208202410000X21        16209595CT
23208202410000X30        22469595CT
23208202410000X40        62849595CT
23208202410000X41        31069595MA
23208202410000X42          499595MA
23208202410000Z01          97959571
23208202410000Z02           1959571
23208202410000Z03          23959571
23208202410000Z04           7959571
23208202410000Z05           7959571
23208202410000Z06           3959571
23208202410000Z08       222919595AD
23208202410000Z09        67219595AD
23208202410000Z10        36399595AD
23208202410000Z11       317139595AD
23208202410000Z68        12809595MA
23208202410000Z77        46889595AD
23208202410000Z78        33259595AD
23208202410000Z79        62849595MA
23208202410000Z81       133059595CT
23208202410000Z88         3409595MA
23208202410000Z89        22469595MA
23208202410000Z93          839595MA
23208202610000X01         196959571
23208202610000X04         983959571
23208202610000X08        2047959571
23208202610000X11        1389959571
23208202610000X12          72959571
23208202610000X21        2961959571
23208202610000X30        5345959571
23208202610000X40        3456959571
23208202610000X41       12511959571
23208202610000X47        1028959571
23208202610000Z01          83959571
23208202610000Z02           1959571
23208202610000Z03          57959571
23208202610000Z05          14959571
23208202610000Z08      107363959571
23208202610000Z10        7708959571
23208202610000Z68        2951959571
23208202610000Z77        1270959571
23208202610000Z78       14448959571
23208202610000Z79        34569595AD
23208202610000Z81       25301959571
23208202610000Z82        1028959571
23208202610000Z88          109595AD
23208202610000Z89        5345959571
23208202610000Z91         588959571
23208202610000Z93         224959571
23208202610000Z96        2635959571
23208202710000X01         3669595MA
23208202710000X04         5959595MA
23208202710000X11        16149595MA
23208202710000X12           39595MA
23208202710000X21        10849595CT
23208202710000X30       114899595CT
23208202710000X40        51929595CT
23208202710000X41       155299595MA
23208202710000Z01         146959571
23208202710000Z02           2959571
23208202710000Z03          83959571
23208202710000Z04           7959571
23208202710000Z05           5959571
23208202710000Z08      1088849595AD
23208202710000Z09        65829595AD
23208202710000Z10        39399595AD
23208202710000Z77        54169595AD
23208202710000Z78       167889595AD
23208202710000Z79        51929595MA
23208202710000Z81       332949595CT
23208202710000Z88        10849595MA
23208202710000Z89       114899595MA
23208202710000Z93         2229595MA
23208202810000X01         1529595MA
23208202810000X04        16869595MA
23208202810000X11        23309595MA
23208202810000X12           99595MA
23208202810000X21        95659595CT
23208202810000X40       163599595CT
23208202810000X41        89209595MA
23208202810000Z01         295959571
23208202810000Z02           8959571
23208202810000Z03         181959571
23208202810000Z04          20959571
23208202810000Z05          16959571
23208202810000Z08      1484459595AD
