01000000003401X01       390809797MA
14204902210100Z93          41979771
14204902210100Z96           3979771
14204902410000X01         166979771
14204902410000X04         331979771
14204902410000X08         611979771
14204902410000X11         403979771
14204902410000X21        1386979771
14204902410000X30        9812979771
14204902410000X33        3138979771
14204902410000X44        1000979771
14204902410000Z01          41979771
14204902410000Z03          10979771
14204902410000Z04           8979771
14204902410000Z08       18663979771
14204902410000Z09       14930979771
14204902410000Z72         643979771
14204902410000Z81       12198979771
14204902410000Z84        1000979771
14204902410000Z88        1386979771
14204902410000Z89        6674979771
14204902410000Z91          32979771
14204902410000Z93          70979771
14204902410100X01           7979771
14204902410100X11          15979771
14204902410100X21         105979771
14204902410100X40        7000979771
14204902410100Z01          22979771
14204902410100Z03           2979771
14204902410100Z04           5979771
14204902410100Z08        2400979771
14204902410100Z09       13200979771
14204902410100Z67        7000979771
14204902410100Z68         100979771
14204902410100Z81        7105979771
14204902410100Z87           5979771
14204902410100Z93           3979771
14205000710000X01          52979771
14205000710000X04         123979771
14205000710000X08         177979771
14205000710000X11         163979771
14205000710000X21        1761979771
14205000710000X30        1592979771
14205000710000Z01          17979771
14205000710000Z03           9979771
14205000710000Z04           1979771
14205000710000Z05           6979771
14205000710000Z08        8610979771
14205000710000Z09         925979771
14205000710000Z10        4221979771
14205000710000Z73         177979771
14205000710000Z81        3353979771
14205000710000Z87        1560979771
14205000710000Z88         201979771
14205000710000Z89        1592979771
14205000710000Z93           3979771
14205001210000X01          37979771
14205001210000X04          56979771
14205001210000X05           6979771
14205001210000X08         126979771
14205001210000X11         113979771
14205001210000X21        2119979771
14205001210000Z01          14979771
14205001210000Z03           7979771
14205001210000Z05           2979771
14205001210000Z08        9194979771
14205001210000Z10        2080979771
14205001210000Z68           1979771
14205001210000Z73         126979771
14205001210000Z81        2119979771
14205001210000Z87        2032979771
14205001210000Z88          86979771
14205001210000Z93           1979771
14205001710000X01          65979771
14205001710000X04         139979771
14205001710000X05          20979771
14205001710000X08         219979771
14205001710000X11         196979771
14205001710000X21        3558979771
14205001710000X30         483979771
14205001710000Z01          20979771
14205001710000Z03           6979771
14205001710000Z05           6979771
14205001710000Z08        8473979771
14205001710000Z10        8026979771
14205001710000Z73         214979771
14205001710000Z74           6979771
14205001710000Z81        4041979771
14205001710000Z87        1005979771
14205001710000Z88        2553979771
14205001710000Z89         483979771
14205001710000Z93           2979771
14205001710000Z96           5979771
14205002110000X01          58979771
14205002110000X04         160979771
14205002110000X08         306979771
14205002110000X11         292979771
14205002110000X12           3979771
14205002110000X21        1201979771
14205002110000X30        3509979771
14205002110000Z01          23979771
14205002110000Z03          12979771
14205002110000Z04           3979771
14205002110000Z05           2979771
14205002110000Z08       19846979771
14205002110000Z09        3160979771
14205002110000Z10        1292979771
14205002110000Z73         306979771
14205002110000Z81        4710979771
14205002110000Z87         400979771
14205002110000Z88         801979771
14205002110000Z89        3509979771
14205002110000Z93           6979771
14205002110100X01          35979771
14205002110100X04         131979771
14205002110100X08         274979771
14205002110100X11         219979771
14205002110100X21        1378979771
14205002110100X30        1853979771
14205002110100X44         330979771
14205002110100Z01          22979771
14205002110100Z03          17979771
14205002110100Z04           1979771
14205002110100Z08       13510979771
14205002110100Z09         941979771
14205002110100Z73         274979771
14205002110100Z81        3561979771
14205002110100Z84         330979771
14205002110100Z87        1186979771
14205002110100Z88         192979771
14205002110100Z89        1853979771
14205002110100Z93           2979771
14205100310000X01          16979771
14205100310000X04          48979771
14205100310000X08         131979771
14205100310000X11          69979771
14205100310000X21         434979771
14205100310000X30        1826979771
14205100310000Z01           6979771
14205100310000Z03           6979771
14205100310000Z08        3904979771
14205100310000Z73         138979771
14205100310000Z81        2260979771
14205100310000Z87         409979771
14205100310000Z88          25979771
14205100310000Z89        1826979771
14205100310000Z91           7979771
14205100310000Z93           3979771
14205200410000X01          77979771
14205200410000X04         207979771
14205200410000X08         561979771
14205200410000X11         320979771
14205200410000X12          33979771
14205200410000X21         464979771
14205200410000X30        4968979771
14205200410000X33        3115979771
14205200410000X35         233979771
14205200410000X44        2270979771
14205200410000Z01          24979771
14205200410000Z03          13979771
14205200410000Z04           1979771
14205200410000Z05           6979771
14205200410000Z08       22137979771
14205200410000Z09        1466979771
14205200410000Z10        3105979771
14205200410000Z68         464979771
14205200410000Z73         561979771
14205200410000Z81        7702979771
14205200410000Z83        2037979771
14205200410000Z89        1853979771
14205200410000Z93          14979771
14205200410100X01          51979771
14205200410100X04         124979771
14205200410100X08         416979771
